E,pt,eta,phi
247955.0,210358.0,-0.580629,1.36314
360966.0,312654.0,0.548409,-1.25757
247708.0,190496.0,0.730306,2.95657
165854.0,89987.9,-1.21933,2.8082
260400.0,189201.0,-0.837321,1.69251
212279.0,95561.7,-1.43479,2.27402
260533.0,53072.0,-2.27296,-1.24219
914800.0,615758.0,0.946253,-0.592754
101323.0,71952.3,0.84761,2.26875
185764.0,137211.0,0.81778,0.129864
237643.0,214260.0,-0.37044,-2.3919
776925.0,254072.0,-1.78246,-1.96374
49186.6,37796.1,-0.731185,0.414131
464269.0,443021.0,0.233977,0.41494
61804.2,59664.7,0.221113,-2.93432
108604.0,28238.5,-2.01847,0.431208
338449.0,337166.0,0.0344494,-0.932447
690550.0,211451.0,-1.84806,1.96044
139033.0,41923.4,1.86765,2.79444
134933.0,38611.1,-1.9209,0.0752469
1945280.0,1024980.0,1.25558,-0.697902
600448.0,361379.0,-1.09188,-0.500028
655480.0,564981.0,-0.554639,1.09375
290262.0,289671.0,-0.0519114,-0.949635
1081810.0,830380.0,0.759373,2.19617
73293.5,48669.5,-0.944436,2.80798
743672.0,691715.0,-0.28896,1.37375
946097.0,311470.0,-1.77585,-2.66256
75635.4,67829.7,0.470243,-0.943817
189865.0,176480.0,-0.367693,-2.0604
272348.0,91182.4,-1.75594,-1.92138
276759.0,69817.7,2.05252,0.138563
217820.0,76728.7,1.70314,-0.233467
371144.0,351650.0,-0.26165,3.08916
57306.8,55152.9,0.260259,-2.34677
29608.6,25256.7,0.539575,-2.96089
382116.0,298539.0,0.715421,-2.81704
189394.0,148880.0,0.720014,1.72453
915665.0,559250.0,-1.07184,-1.10338
352229.0,349565.0,-0.0542775,-3.01808
55043.3,53798.1,0.129865,3.02319
39092.1,33157.3,-0.576674,2.00285
591289.0,569578.0,0.147454,2.07767
104482.0,100633.0,0.0515449,-0.350064
161509.0,50079.3,1.83468,-2.43968
37369.3,36488.6,-0.0573088,2.32257
127593.0,108821.0,0.561506,-2.34979
113756.0,43868.2,1.60021,0.242174
227566.0,66557.0,-1.89982,-1.37016
375457.0,279691.0,0.764281,-0.175259
41309.9,31433.5,0.766817,2.2456
424985.0,316675.0,0.786197,-0.451148
1471570.0,1140570.0,0.733379,-2.85502
441639.0,435130.0,-0.0693699,1.81625
67894.3,39664.2,1.12195,2.7832
141204.0,105301.0,-0.800805,1.97167
61581.6,59222.6,0.205694,1.37942
62017.5,53221.0,0.518147,-2.83903
45397.7,42389.9,0.330993,0.308555
1166530.0,949891.0,-0.65977,2.14606
737447.0,535281.0,0.839996,-2.93968
783520.0,434923.0,-1.17373,2.13765
1831620.0,49133.0,-4.31138,-0.83358
353016.0,348853.0,0.100765,-0.821537
96696.4,87805.0,0.420027,3.06032
74208.7,40965.2,-1.19715,-0.618579
144146.0,56555.4,1.5867,1.68293
1160520.0,518792.0,1.44271,-1.0488
212851.0,171124.0,0.675742,0.761637
263847.0,144379.0,1.20584,2.40079
1246910.0,887862.0,0.86683,2.09431
304175.0,191843.0,1.03355,1.47597
212731.0,135519.0,-1.01851,-2.63593
301988.0,46473.3,2.55829,1.51512
2386530.0,168426.0,3.34298,0.999591
212429.0,210469.0,0.0338781,2.60645
47523.2,43276.1,-0.402706,-1.28015
1854550.0,561047.0,1.86395,2.24851
342619.0,333384.0,-0.0478406,-0.40569
1138800.0,678138.0,1.1076,-1.50306
242760.0,240017.0,0.14602,-2.71076
59049.9,57834.2,-0.161094,0.372852
828352.0,812926.0,-0.139316,0.0210993
243384.0,242460.0,0.0615936,0.379328
1070560.0,269932.0,2.0544,-1.36498
339474.0,288134.0,-0.584212,-1.4209
153426.0,42585.5,1.95195,-2.49497
411845.0,335486.0,0.655679,2.56586
41237.9,37669.3,-0.413423,1.51687
445645.0,25359.3,3.55856,2.43781
411404.0,140211.0,-1.73759,0.516402
151240.0,107218.0,-0.872961,1.51449
541839.0,496317.0,0.415798,-1.68922
76738.8,75680.1,0.0124697,1.78567
511170.0,58997.5,-2.84849,-0.378347
126020.0,76391.8,1.08132,1.11468
1114270.0,1006150.0,0.4566,0.0914633
104350.0,67327.3,-1.0035,-1.34674
71884.6,41856.7,1.1313,-0.449442
40006.3,27205.4,-0.910261,-0.656682
632578.0,607553.0,0.240533,2.64087
768090.0,758774.0,0.0907571,-0.0104898
573678.0,541694.0,-0.272236,1.66174
399162.0,299859.0,0.78458,2.79462
349104.0,80707.4,-2.14385,-0.891724
78652.4,52130.1,-0.965412,-1.34821
1433200.0,1421610.0,-0.042519,2.33858
539826.0,308942.0,-1.15293,2.72688
58922.0,40442.5,-0.919448,-0.114583
120124.0,32087.7,1.99328,2.35542
84968.1,55621.3,-0.974096,-2.23801
32513.0,29363.0,0.421016,-0.992684
322408.0,265901.0,-0.634857,-0.364733
155339.0,149308.0,-0.228475,0.129114
145335.0,35745.9,-2.07961,2.81394
161269.0,46731.0,-1.90926,1.08934
1230280.0,1000510.0,-0.66214,-2.05659
775210.0,609686.0,-0.716066,-2.09501
355257.0,169003.0,-1.36914,-2.55004
755024.0,607728.0,-0.680353,0.725226
233481.0,25606.2,-2.90014,1.02427
113654.0,107955.0,-0.306429,-2.91201
393784.0,122172.0,1.83758,-2.15743
78430.0,62931.3,0.641403,1.03728
53341.2,45978.1,-0.552483,1.33003
1262990.0,720338.0,-1.1596,0.690085
237679.0,221447.0,0.36681,-0.106873
231069.0,111452.0,1.35434,1.40232
177798.0,67382.5,1.62361,-0.249107
337007.0,38843.8,2.84979,0.991936
1143090.0,697735.0,-1.07383,0.188914
279315.0,259386.0,-0.380471,-0.254745
381074.0,350346.0,0.366615,2.55433
157327.0,57532.4,-1.66167,-0.81888
1002630.0,909076.0,-0.440924,2.34807
156764.0,96098.4,1.06023,0.480178
708572.0,479313.0,0.942174,2.00697
83058.2,46467.8,-1.17785,-2.4679
488200.0,299559.0,1.06888,1.98589
60342.7,24951.9,1.52376,0.516085
553831.0,439863.0,0.682052,0.018486
611384.0,123571.0,-2.28009,-3.03439
58061.9,43105.4,0.804227,-2.40898
83757.2,72476.1,-0.536067,3.00688
111342.0,38271.2,-1.72519,-1.52512
822960.0,797041.0,-0.251619,-0.291814
631139.0,530678.0,-0.577769,1.08117
268903.0,259463.0,0.187293,-3.01497
28677.4,28192.0,-0.142987,-0.415108
1700200.0,1323320.0,-0.73619,-3.00577
647100.0,628547.0,-0.0927796,1.42444
228713.0,223101.0,0.198623,-2.02345
276221.0,168502.0,1.07705,-1.98172
388914.0,346583.0,-0.476305,-1.09533
128983.0,65687.8,1.29416,-0.063909
175561.0,88358.0,-1.30788,1.61847
43185.3,36394.8,-0.600253,1.95056
616603.0,508933.0,0.636207,-0.314883
1018860.0,321036.0,1.82087,2.65667
1542520.0,100898.0,-3.41902,2.57883
99151.0,90032.5,0.412013,-0.216369
53605.3,53303.5,0.00715492,1.48531
148798.0,34198.9,-2.14963,-2.2021
205654.0,68155.0,1.76485,-0.92345
1254040.0,698333.0,1.18358,-1.59451
453547.0,199991.0,-1.45652,1.99588
56077.8,30846.3,-1.19858,-2.91305
110351.0,90689.0,0.644605,2.82272
181902.0,83050.3,1.41414,-0.895791
81687.5,64034.5,-0.709506,-2.6967
53763.7,29431.2,-1.19371,-1.1721
687833.0,184569.0,-1.98942,-1.83086
112402.0,101040.0,0.448601,3.10895
263220.0,25078.6,-3.04168,-2.96894
70162.9,49233.3,-0.841482,-0.683192
102392.0,38803.4,1.62228,3.10794
153965.0,64562.5,1.51238,-0.963345
80837.2,77657.8,0.273021,0.778797
98003.0,93530.3,-0.297352,1.82669
662203.0,581295.0,-0.49534,2.42971
352477.0,344698.0,-0.171523,0.226199
245889.0,235760.0,0.0934975,-2.15674
304448.0,251728.0,0.61009,1.1618
60611.1,48706.4,0.647829,1.69652
260790.0,133661.0,1.28134,-0.467897
585952.0,513152.0,-0.514829,2.34824
774522.0,262288.0,-1.74389,2.97843
1202460.0,676954.0,-1.17555,0.471701
269737.0,252304.0,-0.293975,1.70391
725237.0,613413.0,0.585304,0.562563
1152340.0,712146.0,-1.06094,0.443278
130494.0,128374.0,0.136543,1.95689
58667.0,50206.1,-0.568209,-2.764
399369.0,51681.6,2.73341,0.497451
188262.0,153850.0,0.646624,1.62113
413624.0,240326.0,1.13612,2.13227
41602.8,31778.4,0.73417,-0.399845
437272.0,133462.0,-1.8551,1.46436
425030.0,420502.0,0.123027,2.37888
135140.0,133433.0,-0.0144733,1.93001
364646.0,361521.0,-0.0946771,3.09904
976264.0,945457.0,0.251511,0.245201
53259.9,36830.9,0.893216,-1.84531
1315420.0,536366.0,1.54512,-2.7671
977473.0,182125.0,-2.36373,1.7662
610090.0,314485.0,1.27839,0.432817
736360.0,385885.0,1.26222,-3.09612
77477.6,55572.2,0.854917,2.72336
716389.0,696713.0,0.216643,1.67517
289433.0,213058.0,0.821883,-2.66019
502447.0,95067.4,2.34862,3.09269
335102.0,115126.0,1.72838,1.79511
94030.6,90090.2,0.276749,1.24177
435259.0,233583.0,-1.23363,0.254403
345322.0,323640.0,0.326985,-0.36739
743353.0,560570.0,-0.781792,2.00965
202758.0,150872.0,-0.802396,-2.5799
35465.0,34310.3,-0.213961,-2.99842
360015.0,342928.0,-0.302508,2.37469
897069.0,609501.0,0.930435,0.906862
527860.0,443897.0,-0.5921,1.87368
846827.0,650014.0,0.739036,-1.99876
351807.0,331746.0,-0.344603,-0.636442
461319.0,444314.0,-0.20222,1.60028
68064.1,66062.3,0.132452,0.344499
798330.0,606428.0,-0.770968,3.08819
52792.8,47106.4,0.444992,-0.996025
178892.0,176856.0,0.124839,-2.82616
63394.9,61812.1,0.211091,1.16699
190974.0,109463.0,1.14964,-0.142453
1785140.0,387095.0,-2.20933,-1.85599
159711.0,66632.1,1.51783,-2.07996
1087190.0,59600.8,3.596,2.43423
119328.0,102248.0,-0.565988,3.01355
271681.0,82329.1,-1.8623,2.88785
1049710.0,35183.3,-4.08852,1.55682
457719.0,378723.0,0.630214,1.31759
871454.0,130820.0,-2.58358,0.931135
736247.0,70132.7,-3.04188,1.15054
1184360.0,1051300.0,-0.493188,1.35606
476753.0,41776.5,3.12551,0.533325
522629.0,29251.1,3.5753,1.53662
89817.7,24756.3,-1.96095,-0.37547
556933.0,548673.0,0.121154,-2.13541
37123.4,36188.2,0.180383,2.37439
490294.0,466374.0,0.304342,-1.46712
794373.0,643675.0,-0.668123,1.08627
71117.0,29984.1,-1.5075,0.983326
148797.0,41735.4,-1.94155,-1.3599
211550.0,70946.8,1.75572,0.299889
236838.0,59513.0,2.05376,1.00509
331117.0,114426.0,-1.72407,1.86985
232535.0,23554.0,2.97984,2.10944
203215.0,190209.0,0.275472,0.810818
351278.0,338391.0,0.138105,0.58629
25964.6,25682.2,-0.0643019,1.62179
559565.0,517563.0,-0.374662,0.205266
548276.0,423208.0,0.749027,0.809144
1296510.0,574986.0,1.45016,-0.397994
288528.0,197328.0,0.905958,-2.9662
147306.0,45311.0,1.84637,-1.68963
118483.0,34043.6,-1.91515,-1.10974
941126.0,121883.0,-2.7328,0.535649
254270.0,67438.3,-2.00022,-1.31928
364391.0,346927.0,0.211519,0.0435587
175516.0,78346.4,-1.44461,-0.172343
519972.0,492937.0,-0.258673,1.50775
448443.0,140790.0,-1.82318,2.59668
2511620.0,558649.0,2.18142,-2.83185
96911.1,55704.2,-1.14867,-0.785109
59354.2,37099.2,1.0414,-0.555423
181098.0,98499.3,1.21234,-2.99237
110021.0,36605.3,-1.76121,-0.0953863
106394.0,33310.3,-1.82767,0.445317
39921.3,36696.1,-0.370706,3.08303
706372.0,596751.0,0.589105,-1.80879
570557.0,494565.0,-0.480205,-0.258509
623861.0,425681.0,-0.9288,0.921001
584984.0,172338.0,-1.89231,-2.10632
63256.7,26205.0,1.52584,-0.611406
817797.0,288271.0,-1.70257,1.06546
609191.0,585893.0,-0.185622,-1.08937
773543.0,473308.0,1.06869,0.240777
726372.0,84258.8,2.84335,1.23957
499205.0,225777.0,1.42605,2.40001
177119.0,34196.3,-2.32667,2.4425
316150.0,52772.8,-2.47527,2.3715
247744.0,242531.0,0.166841,2.08498
379968.0,325855.0,-0.559016,-2.24984
76909.8,75268.9,0.170228,2.85775
507495.0,104893.0,2.258,1.86846
60913.6,59420.7,0.19229,-0.857663
277242.0,254557.0,0.405403,-0.0712941
230509.0,23412.7,2.97706,-3.13204
621672.0,527059.0,0.57735,-1.71114
1077890.0,51238.5,-3.73882,2.31432
86736.5,49882.0,1.14755,2.57068
1058550.0,381982.0,-1.67165,2.51222
239730.0,40358.6,2.46678,-1.77193
788355.0,774821.0,-0.17119,-2.73616
785185.0,452949.0,1.14014,-2.2031
1280630.0,1186250.0,-0.377928,-2.26438
1065410.0,183196.0,2.44518,2.13683
99968.6,68136.1,-0.928991,-0.718742
170664.0,128546.0,-0.753266,0.328435
207523.0,195586.0,0.344021,0.785381
500765.0,398504.0,-0.700906,-1.33968
1078230.0,222895.0,2.25819,2.83454
135413.0,69625.0,1.28019,1.31025
959126.0,486273.0,-1.29845,-1.13885
341606.0,138344.0,1.55061,1.62961
82119.6,81645.6,0.0854711,0.638367
167614.0,26040.7,-2.54867,-1.60413
251690.0,250760.0,-0.0233945,2.75203
572546.0,31441.7,3.5942,-1.9774
968432.0,832542.0,-0.537516,2.79167
397737.0,387278.0,-0.0968928,1.2931
67414.7,60514.9,0.427141,1.15549
759991.0,679826.0,0.44695,1.25225
57130.6,49515.4,0.510863,2.60632
171830.0,74228.1,1.48105,0.712398
172643.0,140659.0,-0.647004,-2.73176
98602.7,96204.4,0.117495,1.59884
629857.0,536711.0,0.561301,2.81608
459671.0,457988.0,-0.0665877,-1.0783
154881.0,152240.0,0.0878627,0.0986126
218046.0,83712.2,-1.60943,1.35263
1173250.0,581377.0,-1.32696,2.91588
623892.0,33781.7,3.60841,1.93841
617886.0,607760.0,-0.154628,-2.43866
1058220.0,229769.0,-2.20828,-2.73309
161741.0,33466.7,2.2564,2.80848
114707.0,46609.1,1.54776,-1.00027
850305.0,755981.0,-0.487802,-0.639836
1189640.0,555301.0,-1.38705,-0.43256
143257.0,135971.0,-0.312557,3.09135
442906.0,252633.0,1.15683,-0.0436692
582894.0,486012.0,0.61268,-1.87086
935515.0,884157.0,-0.329275,0.343292
191569.0,167359.0,0.514209,-0.46713
73075.3,68752.4,-0.345992,0.544124
608208.0,589959.0,0.244454,2.70892
445914.0,228420.0,1.28689,1.67824
47525.0,45338.6,-0.251173,0.231318
674495.0,451547.0,-0.949884,-0.00596204
104363.0,63570.0,1.07312,-2.52985
76868.0,33301.1,-1.4684,1.16483
97836.1,47504.7,-1.3482,-0.404622
1433590.0,678139.0,1.38012,1.10267
614982.0,536157.0,0.533892,0.318415
323903.0,45456.2,-2.65114,2.01691
320844.0,241727.0,0.770256,-2.02117
102714.0,55989.7,-1.21157,-2.10863
291613.0,78667.9,1.98182,-2.49395
535157.0,530648.0,0.122216,-1.40692
68572.0,65188.5,-0.297264,-0.632614
165188.0,149382.0,0.404364,1.55893
693451.0,43027.4,-3.47198,2.18936
59377.5,51897.0,0.50546,1.56743
327334.0,319231.0,0.210329,0.932834
156284.0,132725.0,0.580719,2.90023
589831.0,299061.0,-1.29698,2.93287
184801.0,68526.4,-1.64324,-2.81034
209254.0,198940.0,-0.271044,-2.29911
103862.0,32537.5,1.82562,2.63583
694620.0,599453.0,-0.552097,-1.71162
1029750.0,316518.0,-1.84514,-2.25202
100125.0,98003.3,-0.0552758,0.356987
138829.0,73163.7,1.2552,-0.574365
31175.2,30917.3,0.0426003,-2.18728
570725.0,163493.0,-1.92156,0.0642735
645079.0,639177.0,0.0691029,-1.26838
310593.0,76400.5,-2.07948,-0.605837
2299860.0,573991.0,-2.06511,-2.03826
640768.0,59771.6,-3.06307,2.67124
175441.0,114644.0,0.987445,-1.99368
1464890.0,200125.0,2.6788,2.16743
713805.0,79417.7,2.88574,-2.36079
209952.0,206829.0,0.151864,2.47812
558421.0,513199.0,0.402117,2.16307
344154.0,94359.2,-1.96635,2.38873
69461.2,29374.2,-1.49448,-0.734254
520309.0,192437.0,1.64991,0.20502
30548.3,30200.4,0.0129147,2.21096
1776300.0,614623.0,1.72253,-1.63233
119245.0,113516.0,-0.139008,2.82898
251550.0,102147.0,-1.54637,-1.04605
436435.0,378867.0,0.531124,-1.90692
204651.0,176257.0,-0.533752,-2.69091
247114.0,173206.0,0.881752,-2.89273
771061.0,287399.0,1.64166,0.308527
88664.2,86674.8,-0.070406,-0.839518
965011.0,625986.0,-0.987554,2.47128
1331570.0,498914.0,-1.63684,3.08426
118030.0,94962.2,0.680846,3.13056
514543.0,106953.0,2.25278,2.47046
84068.6,29651.4,1.69978,-0.883375
94896.4,26521.5,-1.94619,1.77454
104354.0,60903.0,1.12037,-0.649889
28940.2,25148.7,0.5154,-2.41854
1063750.0,823320.0,0.7428,2.35506
249621.0,238506.0,-0.27127,-1.32415
82748.7,56300.4,-0.923454,-1.0562
164872.0,76562.0,1.40041,1.0575
223702.0,143199.0,-1.01361,3.0664
690657.0,545516.0,0.703997,-1.68843
87170.7,56276.5,1.00006,1.99293
550344.0,108373.0,2.30694,0.371482
99239.9,81370.4,-0.640565,-2.89705
1567480.0,1545460.0,0.0391451,-0.941089
647923.0,465958.0,-0.849554,-2.65235
592446.0,587948.0,-0.0806596,-2.49275
155851.0,31236.9,-2.28821,-1.2513
163438.0,65940.3,1.55154,2.35799
191898.0,95560.7,1.31397,-0.082839
74637.2,57791.8,0.704974,-0.0541492
270423.0,85346.4,1.81949,1.38238
115378.0,113929.0,0.131937,-0.087588
59466.4,52300.7,0.485925,-3.07259
324862.0,118148.0,-1.6661,-2.91094
86815.3,69942.4,0.666799,-0.249954
114481.0,26837.3,2.12628,-0.945206
52564.9,48207.2,0.338827,0.154549
199667.0,82612.8,1.52875,-1.00193
1014700.0,74907.3,-3.29771,1.23735
791108.0,151498.0,2.33667,-1.39269
753993.0,586474.0,-0.733122,-1.58848
1082130.0,138672.0,2.74327,-0.0879247
1010380.0,281479.0,-1.95096,2.93546
56268.0,45375.0,-0.637896,-2.80643
655258.0,639762.0,0.163077,-3.0679
79248.1,28034.1,1.69453,-2.36883
137445.0,48240.2,1.70564,-3.08444
1173450.0,1157180.0,0.141252,-1.08192
135341.0,83296.9,-1.05124,2.71616
171627.0,67304.5,1.58638,0.571245
564317.0,120381.0,2.22474,0.557833
277433.0,28695.7,2.95896,-1.93792
240761.0,237138.0,0.0395662,0.479331
408034.0,30879.4,-3.27281,-0.143952
955324.0,528424.0,-1.183,-0.356193
139954.0,91767.0,-0.979156,3.09666
45101.0,44188.5,-0.188263,1.99601
537012.0,529698.0,0.138963,-1.48874
696537.0,690520.0,0.0805323,0.318351
992126.0,44963.9,-3.7866,1.23063
239746.0,33680.1,2.65044,1.96376
31916.2,23912.7,0.795636,-2.69228
546738.0,23030.0,-3.8598,-2.42675
68004.1,42904.4,1.02895,2.81373
230153.0,26931.5,2.83452,0.732991
153016.0,116695.0,0.768221,-1.02199
2344900.0,1409100.0,-1.09442,2.85408
387546.0,33587.1,3.13682,2.09056
138428.0,101488.0,0.810343,2.18804
871953.0,715181.0,0.647767,2.46254
718627.0,689282.0,0.248737,-1.27932
63446.4,30183.9,1.36482,1.93865
870788.0,705363.0,-0.667035,2.66898
694152.0,674336.0,-0.138721,0.0201022
293432.0,195891.0,-0.959908,1.47581
667038.0,520398.0,0.729773,-0.162185
169446.0,66486.5,-1.58534,0.109409
199068.0,179879.0,-0.432152,-2.63153
403407.0,25059.8,-3.47081,1.4448
224353.0,35589.8,-2.52745,1.48628
587800.0,60860.8,2.95767,1.53994
103298.0,98828.3,-0.240983,-2.53108
184028.0,91441.9,1.31577,0.561547
258068.0,53496.4,-2.25496,3.10624
357582.0,330896.0,-0.391629,-1.82778
1313350.0,88326.1,3.3913,3.12211
95473.1,47784.8,1.30954,0.668548
96984.8,84291.3,0.531213,1.6823
28874.3,28551.7,0.114463,0.890388
69979.1,52539.8,-0.771807,-0.0409466
90928.4,40901.1,1.43035,2.41668
353018.0,97694.0,-1.95724,2.82592
642176.0,259642.0,1.55357,-1.68955
34466.8,31851.4,0.383872,0.573042
251531.0,216428.0,0.557301,0.380943
218337.0,141669.0,-0.980804,-0.407106
257603.0,173290.0,0.944923,-0.234567
239243.0,157243.0,0.968083,-1.5077
324481.0,49842.9,2.55994,-2.52446
96756.0,88569.2,0.408263,1.34322
97343.0,57054.5,1.11904,-3.00199
589219.0,571614.0,0.246164,0.066567
86458.8,85006.0,-0.10904,-1.40062
116955.0,77484.5,-0.967132,-0.371859
72483.0,37230.2,-1.27672,-1.3523
26343.2,24835.0,0.344954,0.0882259
1100240.0,933703.0,-0.583861,0.075505
705272.0,649575.0,-0.387074,1.50403
91381.2,38861.6,-1.49279,-0.164922
916876.0,745121.0,0.662366,0.748918
131342.0,96436.5,-0.821665,-1.93573
262857.0,217702.0,0.570153,0.663214
219886.0,25481.0,2.84474,1.71132
669360.0,586160.0,0.52227,-1.65239
1129780.0,881636.0,-0.731963,0.899101
170671.0,155618.0,0.41922,-1.40112
101411.0,87029.9,-0.548428,-1.83224
1016070.0,881541.0,0.541083,-2.25852
177002.0,69461.9,1.58622,0.731705
277254.0,272087.0,-0.173643,0.0474489
669301.0,27519.7,-3.88399,2.37557
434187.0,430501.0,0.0674758,1.30258
244200.0,79518.3,1.78614,0.274028
491781.0,457273.0,0.378963,-2.64127
40372.0,38518.6,0.29619,1.81506
809159.0,27847.7,4.06207,0.273594
114422.0,110808.0,0.243242,3.092
84789.8,37944.7,-1.43346,2.45316
174861.0,172090.0,0.162053,2.57289
237686.0,52798.4,-2.18346,2.68022
27011.4,26725.9,-0.122015,-0.648258
98437.6,96645.6,0.169585,-0.622414
158132.0,30552.2,2.32722,-2.3302
101234.0,98116.0,-0.122238,-1.58272
709484.0,39656.1,3.57663,-1.65464
501058.0,312927.0,-1.04665,-3.03796
275713.0,240064.0,0.526565,2.06365
512713.0,285675.0,1.18666,-2.97497
44670.5,42973.8,-0.276473,1.58965
445987.0,35675.1,-3.2173,-2.29033
418939.0,417806.0,0.0594264,0.968323
103003.0,91753.1,-0.471297,-0.384923
69378.2,46394.7,0.9238,1.7996
777959.0,670949.0,0.527352,2.35002
689663.0,27358.4,3.91986,2.93633
534732.0,83696.9,2.54144,-2.83414
651216.0,640087.0,-0.00229521,3.0334
892378.0,730111.0,0.652865,-2.01728
1091810.0,845200.0,-0.744273,-1.83085
630769.0,428745.0,-0.921632,-0.634937
29413.3,25928.5,-0.50899,-1.55218
241216.0,151902.0,-1.03178,-0.63737
462330.0,337783.0,-0.828156,-2.39268
523224.0,490949.0,-0.348338,-0.847585
1115490.0,1082790.0,-0.241838,-2.45583
99829.7,50723.3,-1.29249,-3.10808
410377.0,202384.0,1.32949,-0.985221
154689.0,33761.8,-2.20184,3.00895
250308.0,69620.3,1.95229,0.0245543
281376.0,44902.4,2.52025,-2.39704
151843.0,37025.1,2.08702,0.684547
436950.0,84846.5,2.32237,2.35468
52461.5,51012.6,-0.162629,-1.89886
45298.4,40645.4,-0.370836,1.14928
374170.0,270266.0,0.845843,-3.00205
111449.0,105060.0,-0.222691,1.01374
1054180.0,789863.0,0.795645,1.77625
224415.0,50259.9,2.17541,2.76076
132133.0,81513.6,-1.05846,1.3979
71110.6,26387.4,1.64099,-0.135295
113301.0,108356.0,-0.278342,1.61117
241158.0,238496.0,-0.128356,-1.15826
185796.0,50111.9,1.98076,0.24636
125622.0,23741.7,-2.34967,1.14199
361465.0,339329.0,-0.276911,-1.92663
1016240.0,668297.0,0.979301,1.66973
531418.0,528807.0,-0.0755939,0.140871
169647.0,167578.0,-0.127707,1.03401
103288.0,49383.8,-1.36256,-0.248156
1046960.0,312308.0,1.876,-0.217483
1530480.0,31894.7,4.56392,0.995205
72409.2,67555.4,-0.331235,-0.681056
194498.0,190468.0,-0.0166033,0.915945
1097950.0,852249.0,0.735041,-2.56528
90678.6,45451.5,-1.30969,2.40367
582718.0,303606.0,1.26749,1.34875
717425.0,42874.0,3.50961,-0.237114
46350.0,35150.0,0.771299,2.73584
103809.0,23124.3,-2.18217,2.99591
505337.0,209425.0,-1.52209,-1.72049
203505.0,124808.0,1.0661,1.28099
73141.5,54364.9,0.801109,0.196632
176873.0,167019.0,-0.340286,-0.98372
440724.0,427024.0,0.0425517,-2.11313
116307.0,79697.6,0.915734,-1.64674
58188.4,42711.2,0.780225,1.89134
101586.0,55680.7,1.20134,-1.53909
1157460.0,36093.0,-4.16078,1.65234
424391.0,417228.0,-0.041289,-1.93822
29754.0,29024.7,0.013949,-0.714082
117584.0,66701.9,1.15824,-2.28436
252253.0,236476.0,0.344185,-1.57887
342345.0,233751.0,-0.922318,0.481205
295474.0,239724.0,-0.660972,0.108592
114673.0,41364.1,1.6772,-0.825619
148668.0,71244.7,-1.35384,0.918932
119539.0,24084.4,2.28317,-0.681654
57021.4,55220.1,0.174526,1.83866
332235.0,55628.2,2.47291,2.80344
109555.0,90111.0,0.638357,0.139193
1005080.0,35026.0,4.04952,-2.18431
58707.1,29708.2,-1.29159,0.818362
203478.0,67819.0,1.76234,2.46479
763330.0,615315.0,-0.673848,-2.76684
987632.0,856385.0,-0.544054,2.80343
422092.0,402173.0,0.11509,-1.9729
495052.0,491179.0,-0.0041376,1.62125
1234320.0,1225620.0,-0.0450662,-0.646247
312847.0,230789.0,-0.776367,0.196785
296175.0,128129.0,1.47281,-2.8739
199652.0,59276.4,-1.88281,1.34211
306634.0,64064.4,-2.24704,2.46275
182551.0,102535.0,-1.17551,-1.46027
783304.0,727956.0,0.385784,0.0345452
148263.0,61230.4,-1.52875,-1.44462
1196450.0,747350.0,-1.04706,2.32
785501.0,623217.0,0.69409,1.02232
1345220.0,122706.0,3.08554,0.55719
132219.0,127538.0,0.221482,-0.724131
353462.0,153338.0,-1.47642,2.694
131905.0,121579.0,-0.305149,-1.59155
194338.0,29206.3,2.58156,-1.78431
43054.7,38968.1,0.435182,-2.13362
238664.0,165358.0,-0.902455,0.799192
